listener_id,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,question11,question12
10412,4,2,United States,United States,United States,3,3,3,1,1,2,2
10413,2,1,Nigeria,Nigeria,United Kingdom,1,1,2,2,1,2,2
10414,2,1,United Kingdom,United Kingdom,United Kingdom,6,2,3,2,1,2,2
10415,3,2,United States,United States,United States,3,4,4,1,2,2,1
10416,3,2,United States,United States,United States,3,3,2,2,1,1,2
10417,6,2,United States,Nigeria,United States,6,3,4,2,1,3,2
10418,4,1,United States,United States,United States,2,1,4,2,1,2,2
10419,5,1,United States,United States,United States,6,2,3,1,3,2,1
10420,5,1,United Kingdom,United Kingdom,United Kingdom,2,2,1,2,1,3,2
10421,6,1,United Kingdom,United Kingdom,United Kingdom,3,5,3,3,1,2,2
10422,2,2,United Kingdom,United Kingdom,United Kingdom,3,3,2,2,1,2,1
10423,5,1,United States,United States,United States,3,3,2,1,1,2,2
10424,3,2,United States,United States,United States,1,1,3,2,1,2,2
10425,3,1,United Kingdom,United Kingdom,United Kingdom,3,2,2,1,1,2,2
10426,3,1,United States,United States,United States,3,2,2,1,2,1,2
10427,3,1,Bulgaria,Bulgaria,United Kingdom,5,2,3,2,1,3,2
10428,2,2,United Kingdom,South Africa,United Kingdom,4,3,4,1,1,2,1
10429,3,2,United States,United States,United States,2,1,3,2,2,2,2
10430,2,2,United Kingdom,United Kingdom,United Kingdom,5,3,5,1,1,3,2
10431,3,2,Armenia,United States,United States,1,1,2,2,1,2,2
10432,2,1,United Kingdom,United Kingdom,United Kingdom,6,2,2,2,1,1,2
10433,3,2,Zimbabwe,Zimbabwe,United States,4,2,3,2,1,2,2
10434,2,1,United States,United States,United States,3,4,3,2,1,2,2
10435,2,1,Nigeria,Nigeria,United Kingdom,6,3,4,2,3,3,2
10436,5,2,United States,United States,United States,1,1,3,2,1,2,2
10437,1,2,Zimbabwe,Zimbabwe,United Kingdom,4,2,3,1,1,2,1
10438,2,1,United States,United States,United States,4,2,3,2,1,2,2
10439,6,2,United Kingdom,United Kingdom,United Kingdom,5,3,4,2,1,2,2
10440,3,2,United States,United States,United States,4,4,2,1,1,2,2
10441,5,1,United States,United States,United States,4,2,3,1,1,2,2
10442,2,1,United States,United States,United States,2,2,1,1,1,1,2
10443,2,1,United States,United States,United States,5,2,2,2,1,2,2
10444,3,1,United States,United States,United States,6,3,3,1,1,2,2
10445,2,2,United States,Ghana,United States,1,1,2,2,1,2,2
10446,3,2,United Kingdom,United Kingdom,United Kingdom,1,1,2,1,1,1,2
10447,6,1,United States,Canada,United States,2,1,3,1,1,3,2
10448,4,1,United Kingdom,United Kingdom,United Kingdom,6,2,5,2,1,3,1
10449,2,1,United States,United States,United States,3,4,4,1,1,3,2
10450,2,1,United States,United States,United States,3,2,2,1,2,2,2
10451,2,1,United States,United States,United States,3,3,3,2,1,2,1
10452,6,2,United Kingdom,United Kingdom,United Kingdom,3,2,2,1,1,2,2
10453,6,2,United States,United States,United States,6,1,1,1,1,1,2
10454,2,2,United States,United States,United States,4,3,2,2,1,3,2
10455,3,1,United States,United States,United States,2,3,3,1,1,3,2
10456,2,1,United Kingdom,United Kingdom,United Kingdom,1,1,2,1,1,2,2
10457,2,2,United States,United States,United States,3,2,2,2,1,2,2
10458,5,2,United States,United States,United States,4,3,2,1,1,2,2
10459,3,1,United States,United States,United States,4,2,3,2,1,3,1
10460,2,1,Nigeria,Nigeria,United Kingdom,4,3,2,2,1,3,1
10461,4,1,United States,United States,United States,1,1,1,1,1,3,2
10462,5,2,United States,United States,United States,1,1,1,1,1,1,2
10463,3,1,United Kingdom,United Kingdom,United Kingdom,1,1,1,1,1,2,2
10464,3,2,United Kingdom,United Kingdom,United Kingdom,2,2,2,2,1,2,2
10465,6,1,United Kingdom,United Kingdom,United Kingdom,6,3,2,2,1,2,2
10466,2,1,United States,United States,United States,1,1,1,2,1,2,2
10467,2,2,United States,United States,United States,1,1,1,1,1,3,2
10468,2,1,United States,United States,United States,6,3,1,1,3,3,2
10469,4,1,United States,United States,United States,4,3,3,1,1,2,2
10470,3,1,Ghana,Ghana,United States,3,3,2,2,2,2,2
10471,3,1,United States,United States,United States,4,4,3,1,1,1,2
10472,4,2,United Kingdom,United Kingdom,United Kingdom,2,1,1,2,1,3,2
10473,3,1,United States,United States,United States,2,3,2,1,1,2,2
10474,5,2,United States,United States,United States,5,2,3,2,1,1,2
10475,3,1,United States,United States,United States,6,2,2,1,1,1,2
10476,3,2,United Kingdom,United Kingdom,United Kingdom,3,2,1,1,1,2,2
10477,4,2,United States,United States,United States,4,3,3,2,2,1,2
10478,4,1,United States,United States,United States,2,2,4,2,1,2,2
10479,4,2,United States,United States,United States,3,3,1,1,2,1,1
10480,3,1,United Kingdom,United Kingdom,United Kingdom,1,1,3,1,1,1,2
10481,6,2,United Kingdom,United Kingdom,United Kingdom,2,2,3,1,1,2,2
10482,3,1,Nigeria,Nigeria,United Kingdom,5,3,4,2,2,1,2
10483,6,2,United States,United States,United States,6,6,5,1,1,3,1
10484,3,1,Nigeria,Nigeria,United Kingdom,3,3,3,1,1,1,1
10485,2,1,United States,United States,United States,2,1,3,1,1,1,2
10486,5,1,United States,United States,United States,4,3,3,1,1,2,2
10487,3,1,United States,United States,United States,1,1,1,1,1,1,2
10488,5,2,United Kingdom,United Kingdom,United Kingdom,2,2,1,1,1,2,2
10489,3,1,United States,United States,United States,2,2,1,1,1,3,2
10490,3,2,United States,United States,United States,1,1,5,1,1,2,2
10491,5,2,United States,United States,United States,6,2,2,1,1,3,2
10492,5,2,United Kingdom,United Kingdom,United Kingdom,3,4,1,2,1,3,2
10493,6,1,United Kingdom,United Kingdom,United Kingdom,6,2,5,2,1,3,2
10494,2,1,United States,United States,United States,1,1,2,1,1,2,2
10495,3,2,Jamaica,Jamaica,United States,3,5,5,1,1,2,2
10496,2,1,Malaysia,Malaysia,United Kingdom,1,1,3,2,1,1,2
10497,6,1,United States,United States,United States,4,4,2,2,1,3,2
10498,3,1,United States,United States,United States,2,4,2,2,1,2,2
10499,4,1,United States,United States,United States,1,1,5,1,1,2,2
10500,2,2,United States,United States,United States,6,2,5,1,1,2,1
10501,2,1,Viet Nam,United States,United States,1,1,3,1,1,3,2
10502,5,2,United States,United States,United States,1,1,3,1,1,2,2
10503,4,1,United Kingdom,United Kingdom,United Kingdom,2,4,3,1,1,2,2
10504,2,2,Nigeria,Nigeria,United Kingdom,2,2,2,2,2,1,2
10505,4,1,United Kingdom,United Kingdom,United Kingdom,6,2,4,1,1,2,1
10506,3,2,Dominican Republic,United States,United States,1,1,1,1,1,2,2
10507,4,1,United States,United States,United States,3,3,5,1,1,2,2
10508,2,1,United States,Ghana,United States,3,3,2,2,1,2,2
10509,3,2,United States,United States,United States,3,2,4,2,1,1,1
10510,2,2,Jamaica,Jamaica,United Kingdom,2,2,4,2,1,3,2
10511,2,1,United States,United States,United States,1,1,4,1,1,1,2
10512,2,1,United Kingdom,United Kingdom,United Kingdom,1,1,5,1,2,3,2
10513,4,1,United States,United States,United States,2,4,3,2,2,1,2
10514,4,2,United States,Canada,United States,2,2,1,1,1,1,2
10515,4,1,United States,United States,United States,6,2,5,1,1,2,2
10516,6,1,United States,United States,United States,1,1,2,3,1,3,2
10517,2,2,United States,United States,United States,5,5,2,2,1,1,2
10518,4,2,United States,United States,United States,1,1,3,1,1,3,2
10519,3,2,United States,United States,United States,3,2,2,1,1,3,1
10520,2,1,United Kingdom,United Kingdom,United Kingdom,3,2,4,1,2,2,2
10521,4,1,United States,United States,United States,2,5,5,2,1,3,2
10522,5,2,United States,United States,United States,5,2,2,2,1,2,2
10523,2,2,United Kingdom,United Kingdom,United Kingdom,2,1,3,1,1,2,2
10524,5,2,United Kingdom,United Kingdom,United Kingdom,4,3,4,1,1,2,2
10525,6,1,United Kingdom,United Kingdom,United Kingdom,1,1,3,1,1,3,2
10526,6,2,United States,United States,United States,1,1,5,1,1,2,2
10527,4,2,United Kingdom,United Kingdom,United Kingdom,3,4,3,1,1,2,2
10528,3,2,Jamaica,United States,United States,2,3,3,1,1,3,2
10529,3,1,United States,United States,United States,3,2,3,1,1,2,2
10530,6,2,United States,United States,United States,2,1,1,2,1,2,2
10531,5,2,United States,United States,United States,4,4,2,2,1,2,2
10532,5,2,United Kingdom,United Kingdom,United Kingdom,3,3,2,2,1,2,2
10533,2,1,United States,United States,United States,6,3,5,2,1,3,2
10534,3,2,United States,United States,United States,1,1,4,1,1,3,2
10535,3,2,United States,United States,United States,1,1,1,1,1,1,2
10536,2,2,United States,United States,United States,3,3,4,2,1,3,2
10537,4,1,United States,United States,United States,6,2,5,1,1,4,2
10538,3,1,Nigeria,Nigeria,United Kingdom,3,2,3,3,1,2,2
10539,3,1,United States,United States,United States,4,2,3,3,1,2,2
10540,4,2,United Kingdom,United Kingdom,United Kingdom,3,2,2,1,1,3,2
10541,5,2,United States,United States,United States,1,1,3,2,1,3,2
10542,3,2,United Kingdom,United Kingdom,United Kingdom,2,1,2,2,1,2,2
10543,6,1,United Kingdom,United Kingdom,United Kingdom,2,2,2,2,1,3,2
10544,5,1,United Kingdom,United Kingdom,United Kingdom,6,2,1,1,1,3,2
10545,2,2,United Kingdom,United States,United States,2,2,3,1,1,1,2
10546,5,2,United States,United States,United States,1,1,1,2,1,3,2
10547,2,1,United Kingdom,United Kingdom,United Kingdom,1,1,2,2,1,1,2
10548,3,1,Nigeria,Nigeria,United Kingdom,3,2,2,2,1,1,2
10549,2,1,United Kingdom,United Kingdom,United Kingdom,3,5,2,2,1,1,2
10550,5,2,United States,United States,United States,4,2,3,1,1,2,2
10551,2,1,United States,United States,United States,6,2,5,2,2,2,2
10552,3,1,United States,United States,United States,6,2,5,1,2,2,2
10553,3,1,Nigeria,Nigeria,United Kingdom,3,2,1,2,1,1,2
10554,4,1,United Kingdom,United Kingdom,United Kingdom,2,5,1,1,1,2,2
10555,3,2,United States,United States,United States,2,2,2,1,2,3,2
10556,2,2,Nigeria,Nigeria,United Kingdom,4,2,5,1,1,3,2
10557,3,2,United States,United States,United States,3,2,1,2,1,2,2
10558,5,1,United States,United States,United States,4,2,5,1,1,2,2
10559,3,2,United Kingdom,United Kingdom,United Kingdom,2,2,5,1,1,3,2
10560,3,1,United States,United States,United States,4,4,4,2,1,3,2
10561,2,1,United States,United States,United States,2,4,3,1,1,2,2
10562,4,1,United States,United States,United States,6,2,2,1,1,3,2
10563,6,2,United Kingdom,United Kingdom,United Kingdom,2,3,2,1,1,4,2
10564,6,1,United States,United States,United States,3,4,3,2,1,3,2
10565,2,2,United States,United States,United States,1,1,2,2,1,2,2
10566,2,1,United States,United States,United States,6,3,5,2,2,2,2
10567,2,2,United Kingdom,United Kingdom,United Kingdom,6,5,2,1,1,2,2
10568,5,2,United States,United States,United States,4,2,5,1,1,3,2
10569,3,2,United States,United States,United States,6,3,3,1,1,2,2
10570,4,1,United States,United States,United States,2,2,3,1,1,3,1
10571,2,1,United States,United States,United States,1,1,1,1,1,1,2
10572,3,1,United States,United States,United States,5,2,2,2,1,2,2
10573,5,2,United States,United States,United States,5,4,3,2,1,3,2
10574,4,1,United Kingdom,United Kingdom,United Kingdom,2,5,1,2,1,2,2
10575,6,2,United States,United States,United States,3,4,3,2,1,2,2
10576,3,2,United States,United States,United States,4,3,4,1,1,2,2
10577,2,1,United States,United States,United States,1,1,3,2,1,3,2
10578,2,2,United States,United States,United States,2,3,3,1,1,3,2
10579,3,1,United States,United States,United States,2,1,1,1,1,1,2
10580,2,2,United States,United States,United States,2,2,3,1,1,2,2
10581,1,2,United Kingdom,Ghana,United Kingdom,5,2,5,2,1,2,2
10582,4,2,United States,United States,United States,3,2,2,2,1,2,1
10583,6,1,United States,United States,United States,4,4,3,3,1,4,2
10584,5,2,United States,United States,United States,2,6,4,1,1,2,2
10585,4,2,United States,United States,United States,2,6,2,2,1,3,2
10586,4,2,United Kingdom,United Kingdom,United Kingdom,2,4,1,1,1,2,2
10587,5,2,United States,United States,United States,2,3,2,2,1,3,2
10588,2,1,United States,United States,United States,2,4,2,2,1,3,2
10589,3,2,United States,United States,United States,1,1,2,1,1,3,2
10590,2,1,United States,United States,United States,5,4,4,2,1,1,2
10591,3,2,United States,United States,United States,2,1,1,2,1,2,2
10592,3,2,United Kingdom,United Kingdom,United Kingdom,6,2,1,1,1,1,2
10593,3,1,United States,United States,United States,3,2,3,1,1,2,2
10594,6,2,United Kingdom,United Kingdom,United Kingdom,1,1,1,1,1,3,2
10595,4,1,United Kingdom,United Kingdom,United Kingdom,4,5,2,1,1,3,2
10596,2,2,United States,United States,United States,5,2,1,2,3,1,2
10597,2,1,Nigeria,Nigeria,United Kingdom,4,2,3,1,1,2,1
10598,3,1,United States,United States,United States,3,4,2,1,1,2,2
10599,3,2,United States,United States,United States,5,4,5,1,1,1,2
10600,4,1,United Kingdom,United Kingdom,United Kingdom,1,1,1,2,1,2,2
10601,4,2,United States,United States,United States,1,1,3,2,1,2,2
10602,2,1,United Kingdom,United Kingdom,United Kingdom,1,1,4,2,1,3,2
10603,2,1,United Kingdom,United Kingdom,United Kingdom,6,2,2,1,1,2,1
10604,5,1,United States,United States,United States,2,1,3,1,1,2,2
10605,2,1,United Kingdom,United Kingdom,United Kingdom,2,1,1,1,1,1,2
10606,3,1,United States,United States,United States,6,2,2,1,1,2,2
10607,2,1,United States,Ghana,United States,5,2,4,2,2,3,1
10608,4,1,United Kingdom,United Kingdom,United Kingdom,3,2,5,2,1,1,2
10609,2,2,United States,United States,United States,1,1,1,1,1,1,2
10610,3,1,United Kingdom,United Kingdom,United Kingdom,1,1,2,2,1,1,2
10611,5,2,Korea,United States,United States,1,1,2,1,1,1,2
10612,3,1,United Kingdom,United Kingdom,United Kingdom,3,2,2,1,3,3,2
10613,3,1,United States,United States,United States,6,2,5,1,1,2,2
10614,3,2,United States,United States,United States,3,2,2,1,1,1,1
10615,2,1,United States,United States,United States,1,1,1,2,1,2,2
10616,2,2,United States,United States,United States,1,1,3,1,1,1,2
10617,3,1,United States,United States,United States,6,3,3,1,1,2,2
10618,5,2,United Kingdom,United Kingdom,United Kingdom,2,3,2,2,1,3,2
10619,5,2,United States,United States,United States,2,5,5,2,1,2,2
10620,3,1,United States,United States,United States,6,4,5,1,1,2,2
10621,2,1,Nigeria,Nigeria,United Kingdom,4,2,4,2,1,2,2
10622,4,2,United States,United States,United States,1,1,1,3,1,4,2
10623,6,2,United Kingdom,United Kingdom,United Kingdom,3,5,5,1,1,2,2
10624,4,1,United States,United States,United States,1,1,2,2,1,2,2
10625,4,1,United States,United States,United States,1,1,2,2,1,4,2
10626,3,1,United States,United States,United States,3,2,3,2,1,2,2
10627,4,1,United States,United States,United States,1,1,4,1,1,1,2
10628,1,2,Philippines,United States,United States,1,1,3,1,1,3,2
10629,5,2,United Kingdom,United Kingdom,United Kingdom,2,5,1,1,1,3,2
10630,3,2,Nigeria,United Kingdom,United Kingdom,4,2,3,2,1,2,2
10631,4,1,Nigeria,Nigeria,United Kingdom,4,2,4,2,2,2,2
10632,3,1,Canada,Canada,United Kingdom,2,1,2,1,1,2,2
10633,2,2,United Kingdom,Nigeria,United Kingdom,4,4,2,1,2,2,1
10634,2,1,United States,United States,United States,2,2,1,1,1,1,2
10635,5,2,United States,United States,United States,2,1,5,1,1,2,2
10636,6,2,United States,United States,United States,3,6,2,2,1,2,2
10637,6,1,United Kingdom,United Kingdom,United Kingdom,3,6,3,1,1,2,2
10638,5,2,United States,United States,United States,5,2,2,2,1,2,1
10639,3,1,Nigeria,Nigeria,United Kingdom,4,2,4,1,1,2,1
10640,5,2,United States,United States,United States,1,1,1,1,1,3,2
10641,4,1,United States,United States,United States,2,1,2,2,1,2,2
10642,5,2,United Kingdom,United Kingdom,United Kingdom,6,2,5,2,1,2,2
10643,3,2,Canada,Canada,United Kingdom,1,1,2,2,1,2,2
10644,5,2,United States,United States,United States,1,1,1,3,1,2,2
10645,2,2,India,United States,United States,2,7,1,2,2,3,2
10646,4,2,United States,United States,United States,2,3,1,1,1,3,2
10647,4,2,United Kingdom,United Kingdom,United Kingdom,1,1,2,1,1,3,2
10648,3,1,United States,United States,United States,6,2,2,1,1,2,2
10649,4,2,United States,United States,United States,2,3,2,1,1,2,2
10650,4,1,United Kingdom,United Kingdom,United Kingdom,3,4,3,2,2,2,2
10651,6,2,United States,United States,United States,4,3,2,1,2,2,1
10652,3,2,United States,United States,United States,3,4,4,1,2,1,2
10653,5,2,United Kingdom,United Kingdom,United Kingdom,5,3,4,2,1,3,2
10654,5,2,United States,United States,United States,5,4,2,3,1,3,2
10655,2,1,Sierra Leone,Sierra Leone,United States,4,3,4,2,2,2,2
10656,4,1,United Kingdom,United Kingdom,United Kingdom,2,2,2,2,1,2,2
10657,3,1,United States,Georgia,United States,1,1,4,1,1,2,2
10658,3,2,United States,United States,United States,1,1,2,1,1,2,2
10659,2,2,United States,United States,United States,3,2,4,2,1,2,2
10660,3,1,United States,United States,United States,6,4,2,1,1,3,2
10661,4,1,United States,United States,United States,3,2,2,2,1,2,2
10662,3,2,United States,United States,United States,4,2,3,1,1,3,2
10663,3,1,United States,United States,United States,6,2,5,2,1,1,2
10664,2,1,United States,Ghana,United States,3,3,3,2,3,3,2
10665,2,2,United States,United States,United States,3,2,1,1,1,2,2
10666,4,1,United Kingdom,United Kingdom,United Kingdom,3,5,2,1,1,2,2
10667,3,1,United States,United States,United States,2,2,2,1,1,2,2
10668,6,2,United Kingdom,United Kingdom,United Kingdom,2,6,1,1,1,2,2
10669,2,2,United States,United States,United States,3,2,3,2,1,2,2
10670,3,2,United States,United States,United States,6,2,3,1,2,3,2
10671,3,2,United States,United States,United States,1,1,3,1,1,2,2
10672,2,1,United Kingdom,United Kingdom,United Kingdom,2,1,1,1,1,3,2
10673,2,1,United States,United States,United States,3,2,3,1,1,1,1
10674,5,2,United States,United States,United States,1,1,4,1,1,3,2
10675,2,1,United Kingdom,United Kingdom,United Kingdom,1,1,5,2,1,2,2
10676,2,1,United Kingdom,United States,United States,1,1,2,2,1,2,1
10677,2,2,United Kingdom,United Kingdom,United Kingdom,1,1,1,2,1,3,2
10678,2,1,Nigeria,Nigeria,United Kingdom,3,2,2,2,1,1,2
10679,2,1,United States,United States,United States,2,1,2,1,2,2,2
10680,3,2,Nigeria,Nigeria,United Kingdom,2,1,3,2,1,3,2
10681,2,2,Nigeria,Nigeria,United Kingdom,1,1,3,1,2,1,2
10682,2,1,Nigeria,Nigeria,United Kingdom,3,2,3,1,1,2,2
10683,4,1,United Kingdom,United Kingdom,United Kingdom,6,6,5,1,1,1,2
10684,4,2,United States,United States,United States,1,1,2,1,1,3,2
10685,1,1,United Kingdom,United Kingdom,United Kingdom,6,2,2,2,1,1,2
10686,4,2,United States,United States,United States,1,1,3,1,1,2,2
10687,3,2,United Kingdom,United Kingdom,United Kingdom,5,2,4,2,1,3,2
10688,3,1,United Kingdom,United Kingdom,United Kingdom,6,2,5,2,1,2,2
10689,3,1,United States,United States,United States,3,3,1,1,1,2,2
10690,2,2,United Kingdom,United Kingdom,United Kingdom,3,6,3,1,1,2,2
10691,3,2,United States,United States,United States,1,1,2,1,1,2,2
10692,4,1,United States,United States,United States,6,2,1,1,1,2,2
10693,5,2,United Kingdom,United Kingdom,United Kingdom,6,2,2,2,1,1,2
10694,6,2,United States,United States,United States,4,4,3,2,1,2,2
10695,2,1,United States,United States,United States,1,1,3,1,4,2,2
10696,4,1,United Kingdom,United Kingdom,United Kingdom,2,4,2,1,1,2,2
10697,4,1,Peru,Peru,United States,1,1,3,2,1,2,2
10698,5,2,United States,United States,United States,4,2,3,2,1,1,2
10699,3,1,United States,United States,United States,6,2,3,1,1,2,2
10700,3,1,United States,United States,United States,3,2,2,2,1,2,2
10701,2,2,United States,Cote D'ivoire,United States,1,1,2,1,2,3,2
10702,3,1,United States,Ghana,United States,1,1,3,1,1,3,2
10703,4,2,United Kingdom,United Kingdom,United Kingdom,1,1,2,3,1,4,2
10704,3,2,United States,United States,United States,1,1,2,2,1,2,2
10705,4,1,Jamaica,Jamaica,United States,3,3,2,1,2,4,2
10706,3,1,United Kingdom,United Kingdom,United Kingdom,5,2,5,1,2,2,1
10707,2,1,United States,Ghana,United States,5,3,4,1,1,2,1
10708,4,2,Spain,United States,United States,2,1,5,1,1,3,2
10709,5,1,United States,United States,United States,3,2,2,1,1,3,2
10710,3,1,United States,United States,United States,1,1,2,1,1,2,2
10711,3,2,India,India,United States,1,1,2,1,1,3,2
10712,3,1,United States,United States,United States,4,4,3,1,1,2,2
10713,6,2,United States,United States,United States,4,2,3,1,1,3,2
10714,6,1,United States,United States,United States,1,1,2,2,1,3,2
10715,3,1,United Kingdom,United Kingdom,United Kingdom,2,3,2,2,1,2,2
10716,5,1,United States,United States,United States,1,1,3,2,1,1,2
10717,3,2,United States,United States,United States,2,2,5,2,1,2,2
10718,6,2,United States,United States,United States,6,2,1,1,1,1,2
10719,3,2,United States,United States,United States,1,1,4,2,1,1,2
10720,2,2,United States,United States,United States,1,1,3,1,1,3,2
10721,5,2,United States,United States,United States,5,5,2,2,1,2,2
10722,3,1,Nigeria,Nigeria,United Kingdom,4,2,4,2,1,1,2
10723,3,2,United States,United States,United States,5,2,5,2,1,1,2
10724,2,1,Egypt,Egypt,United Kingdom,1,1,5,1,1,2,2
10725,3,1,United States,United States,United States,6,2,1,1,1,2,2
10726,3,1,Nigeria,Nigeria,United Kingdom,3,2,4,2,1,3,2
10727,4,2,United Kingdom,United Kingdom,United Kingdom,5,2,5,1,1,2,2
10728,3,2,United States,United States,United States,2,2,4,1,1,2,1
10729,4,2,United Kingdom,United Kingdom,United Kingdom,2,2,1,1,1,2,2
10730,2,1,United States,United States,United States,2,1,1,3,1,1,2
10731,3,2,Kenya,Kenya,United Kingdom,4,3,2,2,1,1,1
10732,5,2,United Kingdom,United Kingdom,United Kingdom,3,4,1,2,1,3,2
10733,3,1,United States,United States,United States,3,5,2,2,1,2,2
10734,2,1,United States,United States,United States,1,1,4,2,1,1,1
10735,2,1,Nigeria,Nigeria,United States,3,2,2,2,2,3,2
10736,2,1,United States,United States,United States,4,3,3,1,1,3,2
10737,5,2,United Kingdom,United Kingdom,United Kingdom,3,3,2,1,1,2,2
10738,4,2,United States,United States,United States,1,1,3,1,1,1,2
10739,3,1,United Kingdom,United Kingdom,United Kingdom,6,2,5,1,1,2,2
10740,2,2,United States,United States,United States,3,2,2,2,1,2,2
10741,3,2,United States,United States,United States,2,2,1,1,1,1,2
10742,3,1,Nigeria,Nigeria,United Kingdom,2,1,2,2,1,2,2
10743,2,2,United States,United States,United States,1,1,3,2,1,4,2
10744,3,1,Samoa,American Samoa,United States,2,4,3,2,1,1,2
10745,3,3,United States,United States,United States,4,3,2,1,1,2,2
10746,3,1,United States,United States,United States,5,2,3,2,1,2,2
10747,3,1,United States,Ghana,United States,6,2,5,2,1,2,2
10748,2,2,United States,United States,United States,1,1,3,1,1,2,2
10749,3,2,United States,United States,United States,2,2,3,2,1,2,2
10750,4,1,United States,United States,United States,3,2,2,1,1,2,2
10751,3,2,United States,United States,United States,5,2,2,2,1,2,2
10752,2,2,United States,United States,United States,3,3,5,2,1,2,2
10753,5,1,United Kingdom,United Kingdom,United Kingdom,1,1,2,2,1,3,2
10754,3,1,United States,United States,United States,1,1,3,1,1,3,2
10755,6,1,United Kingdom,United Kingdom,United Kingdom,1,1,2,1,1,3,2
10756,5,1,United States,United States,United States,1,1,3,2,2,3,2
10757,4,1,Ghana,Ghana,United States,4,3,4,1,1,3,2
10758,2,1,United Kingdom,United Kingdom,United Kingdom,1,1,3,2,1,2,2
10759,2,1,United States,United States,United States,1,1,3,1,1,3,1
10760,3,1,United States,United States,United States,1,1,4,1,1,3,2
10761,3,1,United States,United States,United States,6,3,2,1,1,2,2
10762,3,2,United States,United States,United States,2,2,1,1,1,3,2
10763,3,2,United States,United States,United States,1,1,3,3,1,3,2
10764,4,2,United Kingdom,United Kingdom,United Kingdom,1,1,3,3,1,3,2
10765,2,1,United States,United States,United States,2,2,4,2,2,2,1
10766,4,2,United States,United States,United States,6,2,1,1,1,1,2
10767,5,1,United Kingdom,United Kingdom,United Kingdom,3,6,2,2,1,3,1
10768,2,1,Nigeria,Nigeria,United Kingdom,6,2,5,2,1,1,2
10769,3,1,Nigeria,Nigeria,United Kingdom,4,2,2,1,1,2,2
10770,2,2,United Kingdom,United Kingdom,United Kingdom,4,4,3,2,4,2,2
10771,2,1,United Kingdom,United Kingdom,United Kingdom,1,1,3,2,1,2,1
10772,3,1,United Kingdom,United Kingdom,United Kingdom,3,3,2,2,1,2,2
10773,4,2,United States,United States,United States,1,1,3,1,1,2,2
10774,2,2,United States,United States,United States,3,2,3,2,1,2,2
10775,5,2,United Kingdom,United Kingdom,United Kingdom,1,1,1,2,1,1,2
10776,3,1,United States,United States,United States,2,3,3,2,1,1,2
10777,2,2,United States,United States,United States,1,1,2,2,1,3,2
10778,3,2,United States,Georgia,United States,1,1,4,2,1,1,1
10779,2,1,United States,United States,United States,1,1,2,1,1,2,2
10780,3,2,United States,United States,United States,6,7,3,1,1,3,2
10781,5,2,Nigeria,Nigeria,United Kingdom,6,2,2,2,1,3,2
10782,2,2,United Kingdom,United Kingdom,United Kingdom,2,2,2,2,1,2,2
10783,1,1,Nigeria,Nigeria,United Kingdom,6,2,4,2,1,2,2
10784,4,1,Portugal,United States,United States,4,2,4,1,2,2,1
10785,4,1,United States,United States,United States,2,5,3,2,1,2,2
10786,2,2,United States,United States,United States,4,2,4,2,1,2,2
10787,1,2,United States,United States,United States,4,3,4,2,1,1,2
10788,2,2,United States,United States,United States,1,1,3,2,1,2,2
10789,3,2,United States,United States,United States,5,2,4,2,1,2,1
10790,2,1,Morocco,United States,United States,2,1,4,3,1,1,2
10791,2,2,United States,United States,United States,6,3,1,1,2,2,2
10792,4,2,United States,Georgia,United States,5,1,3,2,1,1,1
10793,2,2,United States,United States,United States,5,3,4,2,2,3,1
10794,5,2,United States,United States,United States,2,1,1,1,1,2,2
10795,2,1,Kenya,Kenya,United Kingdom,6,2,5,1,1,2,1
10796,2,1,United States,United States,United States,2,2,1,1,1,3,1
10797,3,1,Mexico,United States,United States,5,2,5,1,3,2,2
10798,2,2,United Kingdom,United Kingdom,United Kingdom,3,3,2,2,1,2,1
10799,4,2,United Kingdom,United Kingdom,United Kingdom,3,2,1,1,1,1,2
10800,1,2,United Kingdom,United Kingdom,United Kingdom,2,1,4,1,1,1,2
10801,4,2,United States,United States,United States,3,2,2,2,1,2,2
10802,3,1,United States,United States,United States,2,1,2,2,1,3,2
10803,3,2,United States,United States,United States,4,3,2,2,1,2,2
10804,5,2,United States,United States,United States,3,2,2,1,2,2,1
10805,4,2,United States,United States,United States,5,2,1,2,3,1,1
10806,1,1,United States,United States,United States,5,3,2,1,1,2,2
10807,4,1,United States,United States,United States,6,2,2,1,1,3,2
10808,2,1,Bangladesh,United Kingdom,United Kingdom,4,2,2,2,1,1,1
10809,2,2,United Kingdom,India,United Kingdom,1,1,1,1,1,2,2
10810,1,1,Nigeria,Nigeria,United Kingdom,4,3,3,1,1,1,2
10811,2,1,Nigeria,Nigeria,United Kingdom,6,2,3,2,1,1,2
10812,6,1,United Kingdom,United Kingdom,United Kingdom,4,2,3,2,1,2,2
10813,4,1,United States,United States,United States,2,1,2,1,1,1,2
10814,2,2,United Kingdom,United Kingdom,United Kingdom,3,2,3,1,2,2,2
10815,2,2,United Kingdom,United Kingdom,United Kingdom,2,2,3,1,1,2,2
10816,4,1,United Kingdom,United Kingdom,United Kingdom,3,6,1,1,1,2,2
10817,4,1,United Kingdom,United Kingdom,United Kingdom,1,1,1,1,1,2,2
10818,2,1,United States,United States,United States,1,1,3,3,1,2,2
