wavname,text,score,listener_id,audio type,anchor label,in AudioCaps
/audiocaps/test/103122.wav,"Whispering followed by loud, consistent sizzling",10,10382,natural,False,test
/audioldm/test/103122.wav,"Whispering followed by loud, consistent sizzling",5,10382,audioldm,False,test
/tango2/test/106891.wav,Brief silence followed by a man laughing,5,10382,tango,False,test
/audiocaps/train/21763.wav,"Whispering followed by loud, consistent sizzling",0,10382,natural,True,
/audiocaps/test/106701.wav,"A large motor vehicle engine is running and accelerates, and an adult male speaks in the background",10,10382,natural,False,test
/audiocaps/test/106891.wav,Brief silence followed by a man laughing,10,10382,natural,False,test
/tango/test/106701.wav,"A large motor vehicle engine is running and accelerates, and an adult male speaks in the background",7,10382,tango,False,test
/audiocaps/test/107426.wav,A man speaking as plastic is clanking followed by a door hatch opening and plastic tumbling with a vehicle engine revving in the background,7,10382,natural,False,test
/audioldm2/test/106695.wav,Rain falling as a machine engine hums followed by a man talking,5,10382,audioldm,False,test
/audioldm2/train/3274.wav,A vehicle accelerating,9,10382,audioldm,False,train
/audioldm/test/107426.wav,A man speaking as plastic is clanking followed by a door hatch opening and plastic tumbling with a vehicle engine revving in the background,2,10382,audioldm,False,test
/audiocaps/train/2590.wav,A vehicle accelerating,0,10382,natural,True,
/tango2/test/107426.wav,A man speaking as plastic is clanking followed by a door hatch opening and plastic tumbling with a vehicle engine revving in the background,8,10382,tango,False,test
/tango2/train/24416.wav,"Outside natural noises of wind gusting, water streaming and a bird vocalizing",10,10383,tango,False,train
/audiocaps/test/104529.wav,Loud booming bursts and whooshes,7,10383,natural,False,test
/audioldm/test/106985.wav,An idle motorbike engine running as a bird chirps in the background and wind blows into a microphone,2,10383,audioldm,False,test
/tango/test/105614.wav,Man speaking water moving in background,10,10383,tango,False,test
/tango2/test/104529.wav,Loud booming bursts and whooshes,10,10383,tango,False,test
/audiocaps/test/106985.wav,An idle motorbike engine running as a bird chirps in the background and wind blows into a microphone,10,10383,natural,False,test
/audioldm/test/103499.wav,A man talking as an infant is crying followed by a man humming,7,10383,audioldm,False,test
/audioldm/test/104529.wav,Loud booming bursts and whooshes,8,10383,audioldm,False,test
/audiocaps/test/104027.wav,"Outside natural noises of wind gusting, water streaming and a bird vocalizing",7,10383,natural,True,
/audioldm/train/24416.wav,"Outside natural noises of wind gusting, water streaming and a bird vocalizing",7,10383,audioldm,False,train
/audiocaps/train/851.wav,Man speaking water moving in background,3,10383,natural,True,
/audiocaps/test/103499.wav,A man talking as an infant is crying followed by a man humming,10,10383,natural,False,test
/audiocaps/train/8547.wav,An idle motorbike engine running as a bird chirps in the background and wind blows into a microphone,10,10383,natural,True,
/tango2/train/23287.wav,A man is speaking followed by clapping,10,10383,tango,False,train
/audiocaps/train/23287.wav,A man is speaking followed by clapping,5,10383,natural,False,train
/tango2/test/103499.wav,A man talking as an infant is crying followed by a man humming,10,10383,tango,False,test
/audiocaps/test/105614.wav,Man speaking water moving in background,10,10383,natural,False,test
/audiocaps/train/24416.wav,"Outside natural noises of wind gusting, water streaming and a bird vocalizing",3,10383,natural,False,train
/tango2/test/106985.wav,An idle motorbike engine running as a bird chirps in the background and wind blows into a microphone,10,10383,tango,False,test
/audioldm2/test/105614.wav,Man speaking water moving in background,10,10383,audioldm,False,test
/audioldm/train/23287.wav,A man is speaking followed by clapping,10,10383,audioldm,False,train
/audioldm/train/8989.wav,A man is giving a speech,10,10384,audioldm,False,train
/audiocaps/train/58909.wav,Synthesized beeps and bloops followed by a piano playing and electronic laser effects,10,10384,natural,False,train
/audiocaps/train/8989.wav,A man is giving a speech,10,10384,natural,False,train
/audioldm/test/23582.wav,Machinery running,10,10384,audioldm,False,test
/audiocaps/train/39398.wav,Synthesized beeps and bloops followed by a piano playing and electronic laser effects,0,10384,natural,True,
/audioldm2/train/95592.wav,A man yells comically as beeps sound and people laugh in the audience,8,10384,audioldm,False,train
/audiocaps/train/17875.wav,A man is giving a speech,0,10384,natural,True,
/audiocaps/train/19537.wav,A man meows and a cat meows back,10,10384,natural,False,train
/audiocaps/test/102771.wav,A man meows and a cat meows back,0,10384,natural,True,
/tango2/train/8989.wav,A man is giving a speech,10,10384,tango,False,train
/audiocaps/test/23582.wav,Machinery running,10,10384,natural,False,test
/audioldm2/train/19537.wav,A man meows and a cat meows back,5,10384,audioldm,False,train
/tango/test/104761.wav,Squealing from a pig,10,10384,tango,False,test
/audioldm2/test/104761.wav,Squealing from a pig,0,10384,audioldm,False,test
/tango/train/95592.wav,A man yells comically as beeps sound and people laugh in the audience,5,10384,tango,False,train
/audiocaps/train/95592.wav,A man yells comically as beeps sound and people laugh in the audience,10,10384,natural,False,train
/audioldm/train/58909.wav,Synthesized beeps and bloops followed by a piano playing and electronic laser effects,10,10384,audioldm,False,train
/audiocaps/test/104761.wav,Squealing from a pig,10,10384,natural,False,test
/tango2/train/58909.wav,Synthesized beeps and bloops followed by a piano playing and electronic laser effects,10,10384,tango,False,train
/tango2/test/23582.wav,Machinery running,10,10384,tango,False,test
/tango/train/19537.wav,A man meows and a cat meows back,10,10384,tango,False,train
/audiocaps/test/104984.wav,L duck quacks in rapid succession,0,10385,natural,True,
/tango2/test/105409.wav,"Clattering of a train is ongoing, a railroad crossing bell rings, and a train horn blows",10,10385,tango,False,test
/audioldm/test/105409.wav,"Clattering of a train is ongoing, a railroad crossing bell rings, and a train horn blows",2,10385,audioldm,False,test
/audioldm2/test/103277.wav,L duck quacks in rapid succession,10,10385,audioldm,False,test
/audiocaps/train/2733.wav,An engine idles and hums then shuts off,0,10385,natural,True,
/audioldm2/train/9573.wav,A woman gives a speech as a crowd whoops,10,10385,audioldm,False,train
/audiocaps/train/9573.wav,A woman gives a speech as a crowd whoops,10,10385,natural,False,train
/tango2/train/28802.wav,A gurgling then loud engine revving sound,5,10385,tango,False,train
/audiocaps/train/21288.wav,An engine idles and hums then shuts off,5,10385,natural,False,train
/audiocaps/test/105409.wav,"Clattering of a train is ongoing, a railroad crossing bell rings, and a train horn blows",5,10385,natural,False,test
/tango2/train/33251.wav,A sheep close by baas and then other sheep join in with people talking and coughing in the background softly,8,10385,tango,False,train
/audiocaps/test/105208.wav,A woman gives a speech as a crowd whoops,0,10385,natural,True,
/tango/test/103277.wav,L duck quacks in rapid succession,8,10385,tango,False,test
/audiocaps/train/28802.wav,A gurgling then loud engine revving sound,10,10385,natural,False,train
/tango/train/9573.wav,A woman gives a speech as a crowd whoops,5,10385,tango,False,train
/audioldm2/train/21288.wav,An engine idles and hums then shuts off,5,10385,audioldm,False,train
/tango/train/21288.wav,An engine idles and hums then shuts off,10,10385,tango,False,train
/audiocaps/train/33251.wav,A sheep close by baas and then other sheep join in with people talking and coughing in the background softly,8,10385,natural,False,train
/audiocaps/test/103277.wav,L duck quacks in rapid succession,10,10385,natural,False,test
/audioldm/train/28802.wav,A gurgling then loud engine revving sound,5,10385,audioldm,False,train
/audioldm/train/33251.wav,A sheep close by baas and then other sheep join in with people talking and coughing in the background softly,0,10385,audioldm,False,train
/audioldm2/train/8268.wav,Women giving a speech,10,10386,audioldm,False,train
/audiocaps/test/6991.wav,Taps followed by engine starting,10,10386,natural,True,
/audioldm/test/104788.wav,Mechanical growling followed by an explosion,10,10386,audioldm,False,test
/audiocaps/train/8268.wav,Women giving a speech,10,10386,natural,False,train
/audiocaps/train/1742.wav,Water splashing and flowing then a man speaks,8,10386,natural,True,
/tango2/train/39128.wav,Water splashing and flowing then a man speaks,10,10386,tango,False,train
/audiocaps/train/12352.wav,Taps followed by engine starting,10,10386,natural,False,train
/audioldm/train/39128.wav,Water splashing and flowing then a man speaks,10,10386,audioldm,False,train
/audiocaps/train/87030.wav,A busy background of children and women talking and a baby cooing softly up close,10,10386,natural,False,train
/audiocaps/test/104788.wav,Mechanical growling followed by an explosion,10,10386,natural,False,test
/tango2/train/87030.wav,A busy background of children and women talking and a baby cooing softly up close,10,10386,tango,False,train
/audioldm/train/12352.wav,Taps followed by engine starting,8,10386,audioldm,False,train
/tango/test/106454.wav,Ocean waves crashing and water splashing as wind blows into a microphone followed by a man talking,10,10386,tango,False,test
/tango/train/8268.wav,Women giving a speech,10,10386,tango,False,train
/audioldm2/test/106454.wav,Ocean waves crashing and water splashing as wind blows into a microphone followed by a man talking,5,10386,audioldm,False,test
/audiocaps/test/106454.wav,Ocean waves crashing and water splashing as wind blows into a microphone followed by a man talking,10,10386,natural,False,test
/tango2/test/104788.wav,Mechanical growling followed by an explosion,10,10386,tango,False,test
/audioldm/train/87030.wav,A busy background of children and women talking and a baby cooing softly up close,10,10386,audioldm,False,train
/audiocaps/train/39128.wav,Water splashing and flowing then a man speaks,10,10386,natural,False,train
/audiocaps/train/10655.wav,A busy background of children and women talking and a baby cooing softly up close,0,10386,natural,True,
/tango2/train/12352.wav,Taps followed by engine starting,10,10386,tango,False,train
/audioldm2/train/57906.wav,A motor vehicle engine idles nearby at a moderate speed,10,10387,audioldm,False,train
/audiocaps/train/2191.wav,A truck reversing beeps,10,10387,natural,False,train
/tango/train/57906.wav,A motor vehicle engine idles nearby at a moderate speed,10,10387,tango,False,train
/audiocaps/train/87030.wav,White noise as footsteps run on concrete followed by liquid spraying and a person groaning,0,10387,natural,True,
/tango/train/2191.wav,A truck reversing beeps,0,10387,tango,False,train
/audioldm2/train/2191.wav,A truck reversing beeps,0,10387,audioldm,False,train
/audiocaps/train/63527.wav,"Metal thumping occurs in the foreground and a whistle occurs in the background, after which an adult female speaks and then metal clicking occurs",10,10387,natural,False,train
/audioldm/train/40994.wav,A man is speaking followed by a vibration noise from an engine,10,10387,audioldm,False,train
/audiocaps/train/57906.wav,A motor vehicle engine idles nearby at a moderate speed,10,10387,natural,False,train
/audioldm2/train/63527.wav,"Metal thumping occurs in the foreground and a whistle occurs in the background, after which an adult female speaks and then metal clicking occurs",0,10387,audioldm,False,train
/audiocaps/test/103312.wav,A man speaks followed by several clicks then an engine struggling to start,8,10387,natural,False,test
/tango2/test/103312.wav,A man speaks followed by several clicks then an engine struggling to start,8,10387,tango,False,test
/audiocaps/test/102908.wav,A man speaks followed by several clicks then an engine struggling to start,0,10387,natural,True,
/tango/train/63527.wav,"Metal thumping occurs in the foreground and a whistle occurs in the background, after which an adult female speaks and then metal clicking occurs",10,10387,tango,False,train
/audioldm/test/103312.wav,A man speaks followed by several clicks then an engine struggling to start,10,10387,audioldm,False,test
/audiocaps/train/40994.wav,A man is speaking followed by a vibration noise from an engine,10,10387,natural,False,train
/audioldm2/test/106482.wav,White noise as footsteps run on concrete followed by liquid spraying and a person groaning,8,10387,audioldm,False,test
/audiocaps/test/105996.wav,A motor vehicle engine idles nearby at a moderate speed,0,10387,natural,True,
/tango2/train/40994.wav,A man is speaking followed by a vibration noise from an engine,10,10387,tango,False,train
/audiocaps/test/106482.wav,White noise as footsteps run on concrete followed by liquid spraying and a person groaning,10,10387,natural,False,test
/tango/test/106482.wav,White noise as footsteps run on concrete followed by liquid spraying and a person groaning,10,10387,tango,False,test
/audiocaps/test/106534.wav,A click occurs and a low-pitched electronic vibration begins,9,10388,natural,False,test
/audioldm2/test/106534.wav,A click occurs and a low-pitched electronic vibration begins,0,10388,audioldm,False,test
/audiocaps/train/11851.wav,A man is talking and a dog is barking,10,10388,natural,False,train
/tango/test/106534.wav,A click occurs and a low-pitched electronic vibration begins,10,10388,tango,False,test
/audioldm/train/11851.wav,A man is talking and a dog is barking,5,10388,audioldm,False,train
/audioldm2/test/103036.wav,A young man talking and a man laughing in the background with a spraying sound.,7,10388,audioldm,False,test
/audiocaps/test/103036.wav,A young man talking and a man laughing in the background with a spraying sound.,7,10388,natural,False,test
/audiocaps/train/81338.wav,A car engine revving and then idling,5,10388,natural,False,train
/audiocaps/test/105963.wav,Water splashes and a man speaks,5,10388,natural,False,test
/tango/test/103036.wav,A young man talking and a man laughing in the background with a spraying sound.,2,10388,tango,False,test
/audiocaps/train/28330.wav,A car engine revving and then idling,0,10388,natural,True,
/tango2/test/105360.wav,A boat engine running as water splashes then cuts off while a group of people talk in the background alongside music playing proceeded by glass clanking,8,10388,tango,False,test
/audioldm/test/105360.wav,A boat engine running as water splashes then cuts off while a group of people talk in the background alongside music playing proceeded by glass clanking,6,10388,audioldm,False,test
/audioldm2/test/105963.wav,Water splashes and a man speaks,6,10388,audioldm,False,test
/audiocaps/train/6358.wav,Water splashes and a man speaks,0,10388,natural,True,
/audioldm/train/81338.wav,A car engine revving and then idling,2,10388,audioldm,False,train
/audiocaps/test/105360.wav,A boat engine running as water splashes then cuts off while a group of people talk in the background alongside music playing proceeded by glass clanking,8,10388,natural,False,test
/tango2/train/81338.wav,A car engine revving and then idling,10,10388,tango,False,train
/tango/test/105963.wav,Water splashes and a man speaks,10,10388,tango,False,test
/audiocaps/test/105571.wav,A boat engine running as water splashes then cuts off while a group of people talk in the background alongside music playing proceeded by glass clanking,1,10388,natural,True,
/tango2/train/11851.wav,A man is talking and a dog is barking,10,10388,tango,False,train
/audiocaps/test/8303.wav,"A motor revs hard, a man speaks",7,10389,natural,False,test
/audiocaps/train/11077.wav,"Footsteps and swooshing, then bells ring",9,10389,natural,False,train
/tango/train/50293.wav,Constant whistling followed by a sudden loud burst of steam then hissing,9,10389,tango,False,train
/audiocaps/test/102972.wav,A man speaking as birds chirp in the background,10,10389,natural,False,test
/tango2/test/104925.wav,Pigeons are cooing flapping and a man talks,10,10389,tango,False,test
/audioldm/test/8303.wav,"A motor revs hard, a man speaks",5,10389,audioldm,False,test
/audioldm/train/82375.wav,A man speaks with some hissing in the distant and near spraying,0,10389,audioldm,False,train
/tango2/train/82375.wav,A man speaks with some hissing in the distant and near spraying,10,10389,tango,False,train
/audioldm/train/11077.wav,"Footsteps and swooshing, then bells ring",9,10389,audioldm,False,train
/tango2/train/11077.wav,"Footsteps and swooshing, then bells ring",10,10389,tango,False,train
/audioldm/test/104925.wav,Pigeons are cooing flapping and a man talks,5,10389,audioldm,False,test
/audiocaps/train/11149.wav,"A motor revs hard, a man speaks",0,10389,natural,True,
/audiocaps/train/82375.wav,A man speaks with some hissing in the distant and near spraying,9,10389,natural,False,train
/audiocaps/test/104925.wav,Pigeons are cooing flapping and a man talks,10,10389,natural,False,test
/tango2/test/102972.wav,A man speaking as birds chirp in the background,10,10389,tango,False,test
/audioldm2/train/50293.wav,Constant whistling followed by a sudden loud burst of steam then hissing,3,10389,audioldm,False,train
/audiocaps/train/4166.wav,A man speaking as birds chirp in the background,10,10389,natural,True,
/audiocaps/train/50293.wav,Constant whistling followed by a sudden loud burst of steam then hissing,0,10389,natural,False,train
/audiocaps/train/2733.wav,A man speaks with some hissing in the distant and near spraying,0,10389,natural,True,
/tango2/test/8303.wav,"A motor revs hard, a man speaks",10,10389,tango,False,test
/audioldm/test/102972.wav,A man speaking as birds chirp in the background,5,10389,audioldm,False,test
/audiocaps/train/13166.wav,"A cat meows, a dog barks, a motor vehicle engine runs, a musical tone and blasting occur, a female screams, then silence",5,10390,natural,False,train
/audioldm/train/13166.wav,"A cat meows, a dog barks, a motor vehicle engine runs, a musical tone and blasting occur, a female screams, then silence",0,10390,audioldm,False,train
/audiocaps/test/107347.wav,A cat meows and hisses and a child speaks,8,10390,natural,False,test
/audioldm2/test/107347.wav,A cat meows and hisses and a child speaks,2,10390,audioldm,False,test
/audiocaps/test/105365.wav,An engine running,10,10390,natural,False,test
/tango/train/83005.wav,Men speak with rattling then hissing,10,10390,tango,False,train
/audioldm/train/81789.wav,"Food is frying, something is hit and then a lady and man talk",8,10390,audioldm,False,train
/audiocaps/test/105815.wav,Men speak with rattling then hissing,0,10390,natural,True,
/audioldm2/train/83005.wav,Men speak with rattling then hissing,8,10390,audioldm,False,train
/tango2/train/81789.wav,"Food is frying, something is hit and then a lady and man talk",10,10390,tango,False,train
/tango/test/107347.wav,A cat meows and hisses and a child speaks,5,10390,tango,False,test
/audioldm/test/105365.wav,An engine running,10,10390,audioldm,False,test
/tango2/test/105365.wav,An engine running,10,10390,tango,False,test
/audiocaps/test/102995.wav,"Food is frying, something is hit and then a lady and man talk",2,10390,natural,True,
/audiocaps/train/81789.wav,"Food is frying, something is hit and then a lady and man talk",10,10390,natural,False,train
/audiocaps/train/98542.wav,"A man talks, followed by loud applause",0,10390,natural,True,
/audiocaps/train/83005.wav,Men speak with rattling then hissing,2,10390,natural,False,train
/tango2/train/69245.wav,"A man talks, followed by loud applause",10,10390,tango,False,train
/tango2/train/13166.wav,"A cat meows, a dog barks, a motor vehicle engine runs, a musical tone and blasting occur, a female screams, then silence",5,10390,tango,False,train
/audiocaps/train/69245.wav,"A man talks, followed by loud applause",10,10390,natural,False,train
/audioldm/train/69245.wav,"A man talks, followed by loud applause",10,10390,audioldm,False,train
/audioldm/test/105223.wav,Sirens ring and a vehicle speeds closer,5,10391,audioldm,False,test
/audiocaps/train/18944.wav,A man and woman talking outdoors,8,10391,natural,False,train
/audiocaps/test/104142.wav,A woman speaks followed by a girl speaking faintly,10,10391,natural,False,test
/tango/train/88376.wav,Clicking and rattling followed by spraying,7,10391,tango,False,train
/audioldm2/train/88376.wav,Clicking and rattling followed by spraying,5,10391,audioldm,False,train
/audioldm/train/27993.wav,Birds chirping is followed by a toilet flushing and a male voice,5,10391,audioldm,False,train
/audioldm2/train/18944.wav,A man and woman talking outdoors,2,10391,audioldm,False,train
/audioldm/test/104142.wav,A woman speaks followed by a girl speaking faintly,5,10391,audioldm,False,test
/audiocaps/test/104400.wav,A woman whispering then talking normally after an infant cries followed by a man shouting,10,10391,natural,False,test
/tango/train/18944.wav,A man and woman talking outdoors,8,10391,tango,False,train
/tango2/train/27993.wav,Birds chirping is followed by a toilet flushing and a male voice,10,10391,tango,False,train
/audiocaps/train/27993.wav,Birds chirping is followed by a toilet flushing and a male voice,5,10391,natural,False,train
/tango/test/104400.wav,A woman whispering then talking normally after an infant cries followed by a man shouting,3,10391,tango,False,test
/tango2/test/105223.wav,Sirens ring and a vehicle speeds closer,10,10391,tango,False,test
/audioldm2/test/104400.wav,A woman whispering then talking normally after an infant cries followed by a man shouting,8,10391,audioldm,False,test
/tango2/test/104142.wav,A woman speaks followed by a girl speaking faintly,5,10391,tango,False,test
/audiocaps/train/88376.wav,Clicking and rattling followed by spraying,10,10391,natural,False,train
/audiocaps/test/105682.wav,A man and woman talking outdoors,5,10391,natural,True,
/audiocaps/train/90808.wav,A woman speaks followed by a girl speaking faintly,0,10391,natural,True,
/audiocaps/test/105223.wav,Sirens ring and a vehicle speeds closer,5,10391,natural,False,test
/audiocaps/test/104072.wav,Birds chirping is followed by a toilet flushing and a male voice,2,10391,natural,True,
/audiocaps/test/106623.wav,Two men speaking as fire softly crackles while footsteps shuffles on a dirt surface twice,2,10392,natural,True,
/audiocaps/test/107174.wav,A vehicle horn blares out a musical tune,10,10392,natural,False,test
/audiocaps/train/22723.wav,A small child crying and woman speaking,8,10392,natural,False,train
/audioldm2/test/106868.wav,Plastic crinkling followed by a woman talking then cardboard shuffling,2,10392,audioldm,False,test
/audiocaps/test/106868.wav,Plastic crinkling followed by a woman talking then cardboard shuffling,8,10392,natural,False,test
/audiocaps/train/57021.wav,Man talking with crowing from bird and baby crying in background followed by a low pitch bird moan with another bird chirping at end,5,10392,natural,False,train
/tango/train/57021.wav,Man talking with crowing from bird and baby crying in background followed by a low pitch bird moan with another bird chirping at end,8,10392,tango,False,train
/tango/test/106868.wav,Plastic crinkling followed by a woman talking then cardboard shuffling,10,10392,tango,False,test
/audioldm/train/101243.wav,An engine chugging loudly and then revving,10,10392,audioldm,False,train
/tango2/train/101243.wav,An engine chugging loudly and then revving,10,10392,tango,False,train
/audiocaps/train/101243.wav,An engine chugging loudly and then revving,10,10392,natural,False,train
/audiocaps/train/94623.wav,Two men speaking as fire softly crackles while footsteps shuffles on a dirt surface twice,3,10392,natural,False,train
/tango/train/22723.wav,A small child crying and woman speaking,3,10392,tango,False,train
/tango/test/107174.wav,A vehicle horn blares out a musical tune,10,10392,tango,False,test
/tango2/train/94623.wav,Two men speaking as fire softly crackles while footsteps shuffles on a dirt surface twice,6,10392,tango,False,train
/audioldm2/train/57021.wav,Man talking with crowing from bird and baby crying in background followed by a low pitch bird moan with another bird chirping at end,5,10392,audioldm,False,train
/audioldm2/test/107174.wav,A vehicle horn blares out a musical tune,9,10392,audioldm,False,test
/audiocaps/train/32813.wav,A vehicle horn blares out a musical tune,0,10392,natural,True,
/audioldm/train/94623.wav,Two men speaking as fire softly crackles while footsteps shuffles on a dirt surface twice,8,10392,audioldm,False,train
/audiocaps/test/103984.wav,Man talking with crowing from bird and baby crying in background followed by a low pitch bird moan with another bird chirping at end,0,10392,natural,True,
/audioldm2/train/22723.wav,A small child crying and woman speaking,8,10392,audioldm,False,train
/audiocaps/test/106898.wav,A train moving down railroad tracks,6,10393,natural,False,test
/tango/test/106651.wav,A woman speaks as food sizzles in a pan,5,10393,tango,False,test
/tango2/test/103369.wav,A man talking as plastic rattles while a truck engine runs idle and vehicles drive by in the background,5,10393,tango,False,test
/tango2/test/106898.wav,A train moving down railroad tracks,9,10393,tango,False,test
/audiocaps/test/103770.wav,A woman speaks as food sizzles in a pan,9,10393,natural,True,
/audioldm2/test/106651.wav,A woman speaks as food sizzles in a pan,4,10393,audioldm,False,test
/audiocaps/train/61237.wav,A vehicle engine revving several times followed by a man talking,10,10393,natural,False,train
/tango2/train/13790.wav,"Sizzling and crackling are occurring, and an adult female speaks",6,10393,tango,False,train
/audiocaps/train/13790.wav,"Sizzling and crackling are occurring, and an adult female speaks",5,10393,natural,False,train
/audioldm/test/8278.wav,"A tool motor is running, a rattling sound occurs, then humming also, then soft squealing occurs",10,10393,audioldm,False,test
/tango2/train/61237.wav,A vehicle engine revving several times followed by a man talking,7,10393,tango,False,train
/audioldm/test/103369.wav,A man talking as plastic rattles while a truck engine runs idle and vehicles drive by in the background,6,10393,audioldm,False,test
/audiocaps/test/103369.wav,A man talking as plastic rattles while a truck engine runs idle and vehicles drive by in the background,7,10393,natural,False,test
/audioldm/test/106898.wav,A train moving down railroad tracks,10,10393,audioldm,False,test
/audiocaps/train/94862.wav,A train moving down railroad tracks,7,10393,natural,True,
/audioldm/train/13790.wav,"Sizzling and crackling are occurring, and an adult female speaks",2,10393,audioldm,False,train
/audioldm/train/61237.wav,A vehicle engine revving several times followed by a man talking,10,10393,audioldm,False,train
/audiocaps/train/4966.wav,"A tool motor is running, a rattling sound occurs, then humming also, then soft squealing occurs",5,10393,natural,True,
/audiocaps/test/106651.wav,A woman speaks as food sizzles in a pan,7,10393,natural,False,test
/audiocaps/test/8278.wav,"A tool motor is running, a rattling sound occurs, then humming also, then soft squealing occurs",10,10393,natural,False,test
/tango2/test/8278.wav,"A tool motor is running, a rattling sound occurs, then humming also, then soft squealing occurs",10,10393,tango,False,test
/tango/train/102451.wav,A woman talking as paper crinkles and crumples followed by plastic clanking on a wooden surface,5,10394,tango,False,train
/audiocaps/test/104367.wav,Burping and laughing from girls who then speak,10,10394,natural,False,test
/tango/test/4626.wav,A man speaks then a sudden explosion which is followed by smaller explosions and thunder,10,10394,tango,False,test
/audioldm/train/87228.wav,A woman speaking then a man speaking and a small child speaking and laughing,2,10394,audioldm,False,train
/audiocaps/train/102451.wav,A woman talking as paper crinkles and crumples followed by plastic clanking on a wooden surface,5,10394,natural,False,train
/tango/test/104367.wav,Burping and laughing from girls who then speak,1,10394,tango,False,test
/audiocaps/test/4626.wav,A man speaks then a sudden explosion which is followed by smaller explosions and thunder,10,10394,natural,False,test
/audioldm2/test/4626.wav,A man speaks then a sudden explosion which is followed by smaller explosions and thunder,5,10394,audioldm,False,test
/audioldm2/train/102451.wav,A woman talking as paper crinkles and crumples followed by plastic clanking on a wooden surface,1,10394,audioldm,False,train
/audiocaps/test/103137.wav,Burping and laughing from girls who then speak,0,10394,natural,True,
/audioldm/train/61705.wav,A bell sounds off,10,10394,audioldm,False,train
/tango2/train/87228.wav,A woman speaking then a man speaking and a small child speaking and laughing,10,10394,tango,False,train
/audiocaps/train/61705.wav,A bell sounds off,10,10394,natural,False,train
/audioldm2/test/104367.wav,Burping and laughing from girls who then speak,7,10394,audioldm,False,test
/tango2/train/88492.wav,Bird cooing with crickets chirping,10,10394,tango,False,train
/audiocaps/test/106190.wav,Bird cooing with crickets chirping,0,10394,natural,True,
/audiocaps/train/88492.wav,Bird cooing with crickets chirping,5,10394,natural,False,train
/audioldm/train/88492.wav,Bird cooing with crickets chirping,0,10394,audioldm,False,train
/audiocaps/train/87228.wav,A woman speaking then a man speaking and a small child speaking and laughing,10,10394,natural,False,train
/audiocaps/train/6928.wav,A woman talking as paper crinkles and crumples followed by plastic clanking on a wooden surface,0,10394,natural,True,
/tango2/train/61705.wav,A bell sounds off,10,10394,tango,False,train
/tango/test/103386.wav,Snoring occurs in a rhythmic pattern,10,10395,tango,False,test
/audiocaps/test/104894.wav,Clicking followed by booming engines accelerating into the distance,10,10395,natural,False,test
/audiocaps/train/65304.wav,Several motorcycles moves accelerating,1,10395,natural,False,train
/tango/train/65304.wav,Several motorcycles moves accelerating,6,10395,tango,False,train
/tango/train/85319.wav,"Music plays, followed by a man speaking as people laugh nearby",10,10395,tango,False,train
/audiocaps/test/103386.wav,Snoring occurs in a rhythmic pattern,10,10395,natural,False,test
/audiocaps/test/105739.wav,A toilet flushing and water running,10,10395,natural,False,test
/audioldm2/test/103386.wav,Snoring occurs in a rhythmic pattern,10,10395,audioldm,False,test
/audioldm/test/104894.wav,Clicking followed by booming engines accelerating into the distance,5,10395,audioldm,False,test
/audioldm2/train/85319.wav,"Music plays, followed by a man speaking as people laugh nearby",7,10395,audioldm,False,train
/tango2/test/104894.wav,Clicking followed by booming engines accelerating into the distance,10,10395,tango,False,test
/audioldm2/train/65304.wav,Several motorcycles moves accelerating,10,10395,audioldm,False,train
/audioldm2/train/91123.wav,Water runs and splashes then two men speak,9,10395,audioldm,False,train
/audiocaps/train/91123.wav,Water runs and splashes then two men speak,10,10395,natural,False,train
/audiocaps/test/5548.wav,Snoring occurs in a rhythmic pattern,0,10395,natural,True,
/audioldm2/test/105739.wav,A toilet flushing and water running,10,10395,audioldm,False,test
/audiocaps/test/106083.wav,A toilet flushing and water running,0,10395,natural,True,
/audiocaps/train/85319.wav,"Music plays, followed by a man speaking as people laugh nearby",10,10395,natural,False,train
/tango/train/91123.wav,Water runs and splashes then two men speak,10,10395,tango,False,train
/tango/test/105739.wav,A toilet flushing and water running,5,10395,tango,False,test
/audiocaps/train/84129.wav,Several motorcycles moves accelerating,0,10395,natural,True,
/audiocaps/test/104306.wav,A man talks as an engine idles loudly,4,10396,natural,False,test
/tango/test/106072.wav,A person burps followed by laughter,6,10396,tango,False,test
/audioldm2/test/107149.wav,A motor vehicle engine is running while race cars are passing by,6,10396,audioldm,False,test
/audioldm2/test/104306.wav,A man talks as an engine idles loudly,6,10396,audioldm,False,test
/audiocaps/test/104909.wav,A toilet is flushed,7,10396,natural,False,test
/audioldm/train/43960.wav,Humming of an engine with clip clops of a horse as men speak faintly and wind blows then a horn honks,5,10396,audioldm,False,train
/audiocaps/train/43960.wav,Humming of an engine with clip clops of a horse as men speak faintly and wind blows then a horn honks,3,10396,natural,False,train
/audiocaps/test/106835.wav,A motor vehicle engine is running while race cars are passing by,5,10396,natural,True,
/audioldm2/test/106072.wav,A person burps followed by laughter,6,10396,audioldm,False,test
/audiocaps/train/6300.wav,Water is gurgling and a person is speaking,6,10396,natural,False,train
/audiocaps/test/107149.wav,A motor vehicle engine is running while race cars are passing by,7,10396,natural,False,test
/tango/test/104909.wav,A toilet is flushed,8,10396,tango,False,test
/audioldm2/train/6300.wav,Water is gurgling and a person is speaking,6,10396,audioldm,False,train
/audiocaps/test/106072.wav,A person burps followed by laughter,6,10396,natural,False,test
